Cod_comuna_x;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;I2 - Analfabetismo;I1 - Bajo logro educativo;I3 - Inasistencia escolar;I5 - Barreras a servicios para cuidado de la primera infancia;I4 - Rezago escolar;I6 - Trabajo infantil;I8 - Trabajo informal;I9 - Sin aseguramiento en salud;I10 - Barreras de acceso a servicios de salud;I7 - Desempleo de larga duracion;I12 - Inadecuada eliminacion de excretas;I13 - Material inadecuado de pisos;I14 - Material inadecuado de paredes exteriores;I11 - Sin acceso a fuentes de agua mejorada;I15 - Hacinamiento critico;personas
3;96;MODELO;3-MODELO;MODELO;SI;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;5
3;96;MODELO;3-MODELO;MODELO;SI;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;5
3;96;MODELO;3-MODELO;MODELO;SI;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;8
3;96;MODELO;3-MODELO;MODELO;SI;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4
3;96;MODELO;3-MODELO;MODELO;SI;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
3;96;MODELO;3-MODELO;MODELO;SI;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;3
3;96;MODELO;3-MODELO;MODELO;SI;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;7
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;95
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;9
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;13
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;3
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;7
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;32
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;16
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;5
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;3
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;4
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;28
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;3
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;4
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;4
3;96;MODELO;3-MODELO;MODELO;SI;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;5
3;96;MODELO;3-MODELO;MODELO;SI;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;3
3;96;MODELO;3-MODELO;MODELO;SI;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;4
3;96;MODELO;3-MODELO;MODELO;SI;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;7
3;96;MODELO;3-MODELO;MODELO;SI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
3;96;MODELO;3-MODELO;MODELO;SI;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11
3;96;MODELO;3-MODELO;MODELO;SI;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;4
3;96;MODELO;3-MODELO;MODELO;SI;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;7
3;96;MODELO;3-MODELO;MODELO;SI;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;8
3;96;MODELO;3-MODELO;MODELO;SI;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;6
3;96;MODELO;3-MODELO;MODELO;SI;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;6
3;96;MODELO;3-MODELO;MODELO;SI;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;3
3;96;MODELO;3-MODELO;MODELO;SI;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;5
3;96;MODELO;3-MODELO;MODELO;SI;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;164
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;58
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;45
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;7
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;5
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;9
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;28
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;29
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;6
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;39
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;47
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;33
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;10
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;5
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;2
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;8
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;5
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;27
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;132
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;40
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;2
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;70
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;13
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;7
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;23
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;20
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;8
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;34
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;16
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;9
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;7
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;7
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;4
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;9
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;2
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;3
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;7
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;29
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;11
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;2
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;10
3;97;MUTUALIDAD;3-MUTUALIDAD;MUTUALIDAD;SI;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;271
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;51
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;87
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;26
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;79
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;42
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;15
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;6
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;62
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;11
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;6
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;14
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;114
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;26
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;22
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;2
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;6
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;12
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;2
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;51
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;16
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;9
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;196
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;35
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;122
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;19
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;2
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;2
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;9
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;12
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;43
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;29
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;19
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;16
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;2
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;64
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;16
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;13
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;9
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;2
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;0;1;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;19
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;33
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;2
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;3
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;12
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0;5
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;4
3;98;SAN FRANCISCO;3-SAN FRANCISCO;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;6
3;99;ALARCON;3-ALARCON;ALARCON;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
3;99;ALARCON;3-ALARCON;ALARCON;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9
3;99;ALARCON;3-ALARCON;ALARCON;SI;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4
3;99;ALARCON;3-ALARCON;ALARCON;SI;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
3;99;ALARCON;3-ALARCON;ALARCON;SI;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;21
3;99;ALARCON;3-ALARCON;ALARCON;SI;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5
3;99;ALARCON;3-ALARCON;ALARCON;SI;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8
