Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;I1 - Bajo logro educativo;I2 - Analfabetismo;I3 - Inasistencia escolar;I4 - Rezago escolar;I5 - Barreras a servicios para cuidado de la primera infancia;I6 - Trabajo infantil;I7 - Desempleo de larga duracion;I8 - Trabajo informal;I9 - Sin aseguramiento en salud;I15 - Hacinamiento critico;personas
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;1;1;0;1;1;0;0;1;1;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;1;1;0;1;1;0;0;1;1;1;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;1;1;0;1;1;0;1;1;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;1;1;0;1;1;0;1;1;1;1;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;1;1;1;0;1;0;1;1;1;1;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;114;BUENOS AIRES;1;1;1;1;1;0;0;0;1;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;0;0;0;0;0;0;102
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;0;0;0;0;0;1;48
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;0;0;0;1;0;0;140
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;0;0;0;1;0;1;64
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;0;0;1;0;0;0;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;0;0;1;1;0;0;32
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;0;0;1;1;0;1;22
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;0;0;0;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;0;0;1;0;19
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;0;0;1;1;11
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;0;1;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;0;1;1;0;33
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;0;1;1;1;25
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;1;0;1;0;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;1;1;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;0;1;0;1;1;1;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;0;0;0;0;0;0;16
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;0;0;0;0;0;1;20
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;0;0;0;1;0;0;26
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;0;0;0;1;0;1;16
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;0;0;1;1;0;0;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;0;0;1;1;0;1;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;1;0;0;0;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;1;0;0;0;1;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;1;0;0;0;1;1;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;1;0;0;1;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;0;1;1;0;0;1;1;1;18
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;1;1;0;0;0;0;0;0;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;1;1;0;0;0;0;0;1;12
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;1;1;0;0;0;1;0;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;1;1;0;0;0;1;0;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;0;0;1;1;1;0;0;0;1;1;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;0;0;0;0;0;0;62
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;0;0;0;0;0;1;17
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;0;0;0;1;0;0;159
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;0;0;0;1;0;1;56
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;0;0;1;1;0;0;80
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;0;0;1;1;0;1;10
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;0;0;0;0;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;0;0;1;0;19
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;0;0;1;1;13
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;0;1;0;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;0;1;1;0;33
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;0;1;1;1;10
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;1;1;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;1;1;0;1;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;1;1;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;0;1;0;1;1;1;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;0;0;0;0;0;0;18
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;0;0;0;0;0;1;17
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;0;0;0;1;0;0;50
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;0;0;0;1;0;1;22
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;0;0;1;1;0;1;10
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;1;0;0;0;1;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;1;0;0;1;0;1;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;1;0;0;1;1;0;11
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;1;0;1;0;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;0;1;1;1;0;1;1;0;1
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;1;0;1;0;0;0;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;1;0;1;0;0;0;1;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;1;1;0;0;0;1;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;1;1;0;0;0;1;0;1;10
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;0;1;1;1;0;0;1;1;0;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;0;0;0;0;0;0;14
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;0;0;0;0;0;1;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;0;0;0;1;0;0;34
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;0;0;0;1;0;1;11
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;0;0;1;0;0;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;0;0;1;1;0;0;20
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;0;0;1;1;0;1;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;1;0;0;0;1;0;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;1;0;0;1;1;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;1;0;1;1;1;0;21
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;0;1;0;1;1;1;1;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;1;0;0;0;1;0;0;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;1;0;0;0;1;0;1;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;1;0;0;1;1;0;0;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;1;1;0;0;1;1;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;1;1;0;1;1;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;1;1;0;1;1;0;1;1;1;1;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;0;0;0;0;0;0;144
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;0;0;0;0;0;1;116
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;0;0;0;1;0;0;259
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;0;0;0;1;0;1;107
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;0;0;1;0;0;0;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;0;0;1;0;0;1;17
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;0;0;1;1;0;0;68
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;0;0;1;1;0;1;33
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;0;0;0;0;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;0;0;1;0;24
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;0;0;1;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;0;1;0;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;0;1;0;1;11
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;0;1;1;0;68
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;0;1;1;1;21
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;1;1;0;0;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;1;1;0;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;1;1;1;0;10
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;0;1;1;1;1;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;0;1;1;0;1;1;0;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;0;0;0;0;0;0;67
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;0;0;0;0;0;1;23
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;0;0;0;1;0;0;67
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;0;0;0;1;0;1;74
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;0;0;1;0;0;0;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;0;0;1;1;0;0;11
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;0;0;1;1;0;1;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;1;0;0;0;1;0;13
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;1;0;0;0;1;1;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;1;0;0;1;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;1;0;0;1;1;0;13
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;1;0;1;0;1;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;1;0;1;1;0;0;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;0;1;1;0;1;1;1;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;1;0;0;0;0;0;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;1;0;0;0;0;1;0;0;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;1;0;0;0;0;1;0;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;1;0;1;0;0;1;1;0;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;1;1;1;0;0;0;1;0;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;0;1;1;1;0;0;1;0;1;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;0;1;0;0;0;0;0;1;0;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;0;0;0;0;0;0;189
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;0;0;0;0;0;1;69
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;0;0;0;1;0;0;360
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;0;0;0;1;0;1;99
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;0;0;1;0;0;0;24
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;0;0;1;0;0;1;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;0;0;1;1;0;0;154
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;0;0;1;1;0;1;17
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;0;0;0;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;0;0;1;0;38
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;0;0;1;1;13
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;0;1;0;0;16
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;0;1;0;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;0;1;1;0;93
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;0;1;1;1;24
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;1;0;1;0;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;1;1;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;1;1;1;0;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;0;1;1;1;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;0;1;1;0;1;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;0;0;0;0;0;50
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;0;0;0;0;1;30
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;0;0;1;0;0;172
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;0;0;1;0;1;106
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;0;1;0;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;0;1;0;0;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;0;1;1;0;0;45
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;0;1;1;0;1;27
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;0;1;0;1;0;0;10
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;0;0;0;0;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;0;0;0;1;0;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;0;0;1;0;0;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;0;0;1;0;1;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;0;0;1;1;0;26
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;0;0;1;1;1;19
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;0;1;1;1;0;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;0;1;1;1;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;0;1;1;1;0;1;1;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;0;0;0;0;1;0;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;0;1;0;0;1;1;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;0;0;0;0;0;1;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;0;0;0;1;0;0;19
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;0;0;0;1;0;1;25
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;0;0;1;1;0;0;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;1;0;0;0;1;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;1;0;0;1;0;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;1;0;0;1;1;0;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;1;0;0;1;1;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;0;1;1;1;0;1;1;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;0;0;0;0;0;0;63
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;0;0;0;0;0;1;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;0;0;0;1;0;0;83
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;0;0;0;1;0;1;35
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;0;0;1;0;0;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;0;0;1;1;0;0;68
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;0;0;1;1;0;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;1;0;0;0;1;0;8
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;1;0;0;0;1;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;1;0;0;1;1;0;20
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;1;0;0;1;1;1;14
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;1;0;1;0;1;1;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;0;1;0;1;1;1;0;29
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;0;0;0;0;0;0;13
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;0;0;0;1;0;0;20
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;0;0;0;1;0;1;26
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;0;0;1;1;0;0;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;0;0;1;1;0;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;1;0;0;0;1;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;1;0;0;0;1;1;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;1;0;0;1;1;1;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;1;0;1;1;1;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;0;1;1;0;1;1;1;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;1;1;0;0;0;1;0;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;1;1;0;0;1;1;0;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;1;1;1;1;1;0;0;1;1;1;7
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;0;0;0;0;0;0;155
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;0;0;0;0;0;1;79
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;0;0;0;1;0;0;260
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;0;0;0;1;0;1;91
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;0;0;1;0;0;0;6
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;0;0;1;1;0;0;66
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;0;0;1;1;0;1;26
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;0;0;0;0;4
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;0;0;1;0;31
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;0;0;1;1;10
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;0;1;0;0;16
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;0;1;0;1;9
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;0;1;1;0;65
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;0;1;1;1;31
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;1;0;1;0;2
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;1;1;0;1;5
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;1;1;1;0;15
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;0;1;0;1;1;1;1;3
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;1;0;0;0;0;0;0;64
14;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;0;0;0;1;0;0;0;0;0;1;24
