Cod_comuna_x;NOM_COMUNA;Cod_barrio;NOM_BARRIO;BARRIO_AT;Grupo;sexo_persona;personas
1;01. NORTE;302;ASENTAMIENTO LUZ DE ESPERANZA;NO;A;FEMENINO;1
1;01. NORTE;302;ASENTAMIENTO LUZ DE ESPERANZA;NO;A;MASCULINO;1
1;01. NORTE;302;ASENTAMIENTO LUZ DE ESPERANZA;NO;B;FEMENINO;9
1;01. NORTE;302;ASENTAMIENTO LUZ DE ESPERANZA;NO;B;MASCULINO;10
1;01. NORTE;302;ASENTAMIENTO LUZ DE ESPERANZA;NO;C;FEMENINO;4
1;01. NORTE;302;ASENTAMIENTO LUZ DE ESPERANZA;NO;C;MASCULINO;3
1;01. NORTE;305;SAN VALENTIN;NO;A;FEMENINO;80
1;01. NORTE;305;SAN VALENTIN;NO;A;MASCULINO;57
1;01. NORTE;305;SAN VALENTIN;NO;B;FEMENINO;130
1;01. NORTE;305;SAN VALENTIN;NO;B;MASCULINO;128
1;01. NORTE;305;SAN VALENTIN;NO;C;FEMENINO;83
1;01. NORTE;305;SAN VALENTIN;NO;C;MASCULINO;91
1;01. NORTE;305;SAN VALENTIN;NO;D;FEMENINO;11
1;01. NORTE;305;SAN VALENTIN;NO;D;MASCULINO;18
1;01. NORTE;311;ALTOS DE BETANIA;SI;A;FEMENINO;106
1;01. NORTE;311;ALTOS DE BETANIA;SI;A;MASCULINO;118
1;01. NORTE;311;ALTOS DE BETANIA;SI;B;FEMENINO;295
1;01. NORTE;311;ALTOS DE BETANIA;SI;B;MASCULINO;263
1;01. NORTE;311;ALTOS DE BETANIA;SI;C;FEMENINO;207
1;01. NORTE;311;ALTOS DE BETANIA;SI;C;MASCULINO;197
1;01. NORTE;311;ALTOS DE BETANIA;SI;D;FEMENINO;21
1;01. NORTE;311;ALTOS DE BETANIA;SI;D;MASCULINO;25
1;01. NORTE;311;ALTOS DE BETANIA;SI;(blank);FEMENINO;6
1;01. NORTE;311;ALTOS DE BETANIA;SI;(blank);MASCULINO;1
1;01. NORTE;328;CAMPESTRE NORTE ;NO;A;FEMENINO;335
1;01. NORTE;328;CAMPESTRE NORTE ;NO;A;MASCULINO;262
1;01. NORTE;328;CAMPESTRE NORTE ;NO;B;FEMENINO;664
1;01. NORTE;328;CAMPESTRE NORTE ;NO;B;MASCULINO;585
1;01. NORTE;328;CAMPESTRE NORTE ;NO;C;FEMENINO;348
1;01. NORTE;328;CAMPESTRE NORTE ;NO;C;MASCULINO;356
1;01. NORTE;328;CAMPESTRE NORTE ;NO;D;FEMENINO;24
1;01. NORTE;328;CAMPESTRE NORTE ;NO;D;MASCULINO;33
1;01. NORTE;335;PUENTE NARIÑO;NO;A;FEMENINO;258
1;01. NORTE;335;PUENTE NARIÑO;NO;A;MASCULINO;208
1;01. NORTE;335;PUENTE NARIÑO;NO;B;FEMENINO;240
1;01. NORTE;335;PUENTE NARIÑO;NO;B;MASCULINO;252
1;01. NORTE;335;PUENTE NARIÑO;NO;C;FEMENINO;35
1;01. NORTE;335;PUENTE NARIÑO;NO;C;MASCULINO;43
1;01. NORTE;335;PUENTE NARIÑO;NO;D;FEMENINO;1
1;01. NORTE;335;PUENTE NARIÑO;NO;D;MASCULINO;6
1;01. NORTE;338;CAFE MADRID LA SEXTA;NO;A;FEMENINO;9
1;01. NORTE;338;CAFE MADRID LA SEXTA;NO;A;MASCULINO;9
1;01. NORTE;338;CAFE MADRID LA SEXTA;NO;B;FEMENINO;28
1;01. NORTE;338;CAFE MADRID LA SEXTA;NO;B;MASCULINO;23
1;01. NORTE;338;CAFE MADRID LA SEXTA;NO;C;FEMENINO;15
1;01. NORTE;338;CAFE MADRID LA SEXTA;NO;C;MASCULINO;13
1;01. NORTE;338;CAFE MADRID LA SEXTA;NO;D;FEMENINO;1
1;01. NORTE;338;CAFE MADRID LA SEXTA;NO;D;MASCULINO;4
1;01. NORTE;342;VILLAS DE SAN IGNACIO;NO;A;FEMENINO;89
1;01. NORTE;342;VILLAS DE SAN IGNACIO;NO;A;MASCULINO;66
1;01. NORTE;342;VILLAS DE SAN IGNACIO;NO;B;FEMENINO;175
1;01. NORTE;342;VILLAS DE SAN IGNACIO;NO;B;MASCULINO;172
1;01. NORTE;342;VILLAS DE SAN IGNACIO;NO;C;FEMENINO;122
1;01. NORTE;342;VILLAS DE SAN IGNACIO;NO;C;MASCULINO;102
1;01. NORTE;342;VILLAS DE SAN IGNACIO;NO;D;FEMENINO;10
1;01. NORTE;342;VILLAS DE SAN IGNACIO;NO;D;MASCULINO;21
1;01. NORTE;346;JARDINES DE ALTAGRACIA;NO;A;FEMENINO;7
1;01. NORTE;346;JARDINES DE ALTAGRACIA;NO;B;FEMENINO;21
1;01. NORTE;346;JARDINES DE ALTAGRACIA;NO;B;MASCULINO;21
1;01. NORTE;346;JARDINES DE ALTAGRACIA;NO;C;FEMENINO;34
1;01. NORTE;346;JARDINES DE ALTAGRACIA;NO;C;MASCULINO;35
1;01. NORTE;346;JARDINES DE ALTAGRACIA;NO;D;FEMENINO;8
1;01. NORTE;346;JARDINES DE ALTAGRACIA;NO;D;MASCULINO;10
1;01. NORTE;348;PORTAL DE LOS ANGELES;NO;A;FEMENINO;57
1;01. NORTE;348;PORTAL DE LOS ANGELES;NO;A;MASCULINO;42
1;01. NORTE;348;PORTAL DE LOS ANGELES;NO;B;FEMENINO;163
1;01. NORTE;348;PORTAL DE LOS ANGELES;NO;B;MASCULINO;149
1;01. NORTE;348;PORTAL DE LOS ANGELES;NO;C;FEMENINO;139
1;01. NORTE;348;PORTAL DE LOS ANGELES;NO;C;MASCULINO;119
1;01. NORTE;348;PORTAL DE LOS ANGELES;NO;D;FEMENINO;10
1;01. NORTE;348;PORTAL DE LOS ANGELES;NO;D;MASCULINO;23
1;01. NORTE;350;BETANIA ;NO;A;FEMENINO;268
1;01. NORTE;350;BETANIA ;NO;A;MASCULINO;188
1;01. NORTE;350;BETANIA ;NO;B;FEMENINO;779
1;01. NORTE;350;BETANIA ;NO;B;MASCULINO;651
1;01. NORTE;350;BETANIA ;NO;C;FEMENINO;577
1;01. NORTE;350;BETANIA ;NO;C;MASCULINO;594
1;01. NORTE;350;BETANIA ;NO;D;FEMENINO;36
1;01. NORTE;350;BETANIA ;NO;D;MASCULINO;56
1;01. NORTE;350;BETANIA ;NO;(blank);FEMENINO;3
1;01. NORTE;350;BETANIA ;NO;(blank);MASCULINO;2
1;01. NORTE;351;CAFE MADRID LA ESTACION;NO;A;FEMENINO;87
1;01. NORTE;351;CAFE MADRID LA ESTACION;NO;A;MASCULINO;61
1;01. NORTE;351;CAFE MADRID LA ESTACION;NO;B;FEMENINO;198
1;01. NORTE;351;CAFE MADRID LA ESTACION;NO;B;MASCULINO;174
1;01. NORTE;351;CAFE MADRID LA ESTACION;NO;C;FEMENINO;141
1;01. NORTE;351;CAFE MADRID LA ESTACION;NO;C;MASCULINO;134
1;01. NORTE;351;CAFE MADRID LA ESTACION;NO;D;FEMENINO;11
1;01. NORTE;351;CAFE MADRID LA ESTACION;NO;D;MASCULINO;23
1;01. NORTE;354;MIRADOR DE COLORADOS;NO;A;FEMENINO;12
1;01. NORTE;354;MIRADOR DE COLORADOS;NO;A;MASCULINO;10
1;01. NORTE;354;MIRADOR DE COLORADOS;NO;B;FEMENINO;26
1;01. NORTE;354;MIRADOR DE COLORADOS;NO;B;MASCULINO;32
1;01. NORTE;354;MIRADOR DE COLORADOS;NO;C;FEMENINO;41
1;01. NORTE;354;MIRADOR DE COLORADOS;NO;C;MASCULINO;38
1;01. NORTE;354;MIRADOR DE COLORADOS;NO;D;FEMENINO;3
1;01. NORTE;354;MIRADOR DE COLORADOS;NO;D;MASCULINO;1
1;01. NORTE;356;BAVARIA;NO;A;FEMENINO;274
1;01. NORTE;356;BAVARIA;NO;A;MASCULINO;235
1;01. NORTE;356;BAVARIA;NO;B;FEMENINO;637
1;01. NORTE;356;BAVARIA;NO;B;MASCULINO;590
1;01. NORTE;356;BAVARIA;NO;C;FEMENINO;450
1;01. NORTE;356;BAVARIA;NO;C;MASCULINO;457
1;01. NORTE;356;BAVARIA;NO;D;FEMENINO;33
1;01. NORTE;356;BAVARIA;NO;D;MASCULINO;61
1;01. NORTE;357;CAFE MADRID CORRALES;NO;A;FEMENINO;2
1;01. NORTE;357;CAFE MADRID CORRALES;NO;A;MASCULINO;3
1;01. NORTE;357;CAFE MADRID CORRALES;NO;B;FEMENINO;6
1;01. NORTE;357;CAFE MADRID CORRALES;NO;B;MASCULINO;9
1;01. NORTE;357;CAFE MADRID CORRALES;NO;C;FEMENINO;15
1;01. NORTE;357;CAFE MADRID CORRALES;NO;C;MASCULINO;14
1;01. NORTE;359;GETSEMANI;NO;A;FEMENINO;63
1;01. NORTE;359;GETSEMANI;NO;A;MASCULINO;61
1;01. NORTE;359;GETSEMANI;NO;B;FEMENINO;110
1;01. NORTE;359;GETSEMANI;NO;B;MASCULINO;105
1;01. NORTE;359;GETSEMANI;NO;C;FEMENINO;67
1;01. NORTE;359;GETSEMANI;NO;C;MASCULINO;66
1;01. NORTE;359;GETSEMANI;NO;D;FEMENINO;4
1;01. NORTE;359;GETSEMANI;NO;D;MASCULINO;9
1;01. NORTE;366;LOS CEDROS NORTE;NO;A;FEMENINO;8
1;01. NORTE;366;LOS CEDROS NORTE;NO;A;MASCULINO;6
1;01. NORTE;366;LOS CEDROS NORTE;NO;B;FEMENINO;14
1;01. NORTE;366;LOS CEDROS NORTE;NO;B;MASCULINO;12
1;01. NORTE;366;LOS CEDROS NORTE;NO;C;FEMENINO;17
1;01. NORTE;366;LOS CEDROS NORTE;NO;C;MASCULINO;10
1;01. NORTE;366;LOS CEDROS NORTE;NO;D;FEMENINO;6
1;01. NORTE;366;LOS CEDROS NORTE;NO;D;MASCULINO;5
1;01. NORTE;370;CAMPO MADRID;SI;A;FEMENINO;367
1;01. NORTE;370;CAMPO MADRID;SI;A;MASCULINO;306
1;01. NORTE;370;CAMPO MADRID;SI;B;FEMENINO;1071
1;01. NORTE;370;CAMPO MADRID;SI;B;MASCULINO;847
1;01. NORTE;370;CAMPO MADRID;SI;C;FEMENINO;675
1;01. NORTE;370;CAMPO MADRID;SI;C;MASCULINO;642
1;01. NORTE;370;CAMPO MADRID;SI;D;FEMENINO;60
1;01. NORTE;370;CAMPO MADRID;SI;D;MASCULINO;68
2;02. NORORIENTAL;44;VILLA HELENA I Y II;SI;A;FEMENINO;333
2;02. NORORIENTAL;44;VILLA HELENA I Y II;SI;A;MASCULINO;254
2;02. NORORIENTAL;44;VILLA HELENA I Y II;SI;B;FEMENINO;567
2;02. NORORIENTAL;44;VILLA HELENA I Y II;SI;B;MASCULINO;508
2;02. NORORIENTAL;44;VILLA HELENA I Y II;SI;C;FEMENINO;352
2;02. NORORIENTAL;44;VILLA HELENA I Y II;SI;C;MASCULINO;352
2;02. NORORIENTAL;44;VILLA HELENA I Y II;SI;D;FEMENINO;39
2;02. NORORIENTAL;44;VILLA HELENA I Y II;SI;D;MASCULINO;39
2;02. NORORIENTAL;45;LOS ANGELES;SI;A;FEMENINO;76
2;02. NORORIENTAL;45;LOS ANGELES;SI;A;MASCULINO;71
2;02. NORORIENTAL;45;LOS ANGELES;SI;B;FEMENINO;243
2;02. NORORIENTAL;45;LOS ANGELES;SI;B;MASCULINO;220
2;02. NORORIENTAL;45;LOS ANGELES;SI;C;FEMENINO;183
2;02. NORORIENTAL;45;LOS ANGELES;SI;C;MASCULINO;180
2;02. NORORIENTAL;45;LOS ANGELES;SI;D;FEMENINO;24
2;02. NORORIENTAL;45;LOS ANGELES;SI;D;MASCULINO;30
2;02. NORORIENTAL;51;LIZCANO I Y II;SI;A;FEMENINO;50
2;02. NORORIENTAL;51;LIZCANO I Y II;SI;A;MASCULINO;35
2;02. NORORIENTAL;51;LIZCANO I Y II;SI;B;FEMENINO;143
2;02. NORORIENTAL;51;LIZCANO I Y II;SI;B;MASCULINO;144
2;02. NORORIENTAL;51;LIZCANO I Y II;SI;C;FEMENINO;102
2;02. NORORIENTAL;51;LIZCANO I Y II;SI;C;MASCULINO;115
2;02. NORORIENTAL;51;LIZCANO I Y II;SI;D;FEMENINO;10
2;02. NORORIENTAL;51;LIZCANO I Y II;SI;D;MASCULINO;10
2;02. NORORIENTAL;52;ESPERANZA II;SI;A;FEMENINO;191
2;02. NORORIENTAL;52;ESPERANZA II;SI;A;MASCULINO;157
2;02. NORORIENTAL;52;ESPERANZA II;SI;B;FEMENINO;477
2;02. NORORIENTAL;52;ESPERANZA II;SI;B;MASCULINO;427
2;02. NORORIENTAL;52;ESPERANZA II;SI;C;FEMENINO;357
2;02. NORORIENTAL;52;ESPERANZA II;SI;C;MASCULINO;351
2;02. NORORIENTAL;52;ESPERANZA II;SI;D;FEMENINO;26
2;02. NORORIENTAL;52;ESPERANZA II;SI;D;MASCULINO;31
2;02. NORORIENTAL;53;ESPERANZA III;SI;A;FEMENINO;144
2;02. NORORIENTAL;53;ESPERANZA III;SI;A;MASCULINO;110
2;02. NORORIENTAL;53;ESPERANZA III;SI;B;FEMENINO;241
2;02. NORORIENTAL;53;ESPERANZA III;SI;B;MASCULINO;240
2;02. NORORIENTAL;53;ESPERANZA III;SI;C;FEMENINO;166
2;02. NORORIENTAL;53;ESPERANZA III;SI;C;MASCULINO;159
2;02. NORORIENTAL;53;ESPERANZA III;SI;D;FEMENINO;16
2;02. NORORIENTAL;53;ESPERANZA III;SI;D;MASCULINO;25
2;02. NORORIENTAL;54;MIRADOR NORTE;SI;A;FEMENINO;212
2;02. NORORIENTAL;54;MIRADOR NORTE;SI;A;MASCULINO;184
2;02. NORORIENTAL;54;MIRADOR NORTE;SI;B;FEMENINO;262
2;02. NORORIENTAL;54;MIRADOR NORTE;SI;B;MASCULINO;253
2;02. NORORIENTAL;54;MIRADOR NORTE;SI;C;FEMENINO;70
2;02. NORORIENTAL;54;MIRADOR NORTE;SI;C;MASCULINO;86
2;02. NORORIENTAL;54;MIRADOR NORTE;SI;D;FEMENINO;2
2;02. NORORIENTAL;54;MIRADOR NORTE;SI;D;MASCULINO;11
2;02. NORORIENTAL;57;BOSCONIA ;NO;A;FEMENINO;1
2;02. NORORIENTAL;57;BOSCONIA ;NO;A;MASCULINO;2
2;02. NORORIENTAL;57;BOSCONIA ;NO;B;FEMENINO;3
2;02. NORORIENTAL;57;BOSCONIA ;NO;B;MASCULINO;4
2;02. NORORIENTAL;58;13 DE JUNIO;NO;B;FEMENINO;4
2;02. NORORIENTAL;58;13 DE JUNIO;NO;B;MASCULINO;1
2;02. NORORIENTAL;59;LA GRANJITA;NO;A;FEMENINO;29
2;02. NORORIENTAL;59;LA GRANJITA;NO;A;MASCULINO;23
2;02. NORORIENTAL;59;LA GRANJITA;NO;B;FEMENINO;72
2;02. NORORIENTAL;59;LA GRANJITA;NO;B;MASCULINO;75
2;02. NORORIENTAL;59;LA GRANJITA;NO;C;FEMENINO;9
2;02. NORORIENTAL;59;LA GRANJITA;NO;C;MASCULINO;20
2;02. NORORIENTAL;59;LA GRANJITA;NO;D;MASCULINO;1
2;02. NORORIENTAL;61;REGADERO NORTE;SI;A;FEMENINO;113
2;02. NORORIENTAL;61;REGADERO NORTE;SI;A;MASCULINO;80
2;02. NORORIENTAL;61;REGADERO NORTE;SI;B;FEMENINO;391
2;02. NORORIENTAL;61;REGADERO NORTE;SI;B;MASCULINO;337
2;02. NORORIENTAL;61;REGADERO NORTE;SI;C;FEMENINO;339
2;02. NORORIENTAL;61;REGADERO NORTE;SI;C;MASCULINO;301
2;02. NORORIENTAL;61;REGADERO NORTE;SI;D;FEMENINO;26
2;02. NORORIENTAL;61;REGADERO NORTE;SI;D;MASCULINO;36
2;02. NORORIENTAL;62;PRIMAVERAL REGADERO;SI;A;FEMENINO;4
2;02. NORORIENTAL;62;PRIMAVERAL REGADERO;SI;A;MASCULINO;4
2;02. NORORIENTAL;62;PRIMAVERAL REGADERO;SI;B;FEMENINO;23
2;02. NORORIENTAL;62;PRIMAVERAL REGADERO;SI;B;MASCULINO;27
2;02. NORORIENTAL;62;PRIMAVERAL REGADERO;SI;C;FEMENINO;45
2;02. NORORIENTAL;62;PRIMAVERAL REGADERO;SI;C;MASCULINO;36
2;02. NORORIENTAL;62;PRIMAVERAL REGADERO;SI;D;FEMENINO;11
2;02. NORORIENTAL;62;PRIMAVERAL REGADERO;SI;D;MASCULINO;10
2;02. NORORIENTAL;64;LA JUVENTUD;SI;A;FEMENINO;118
2;02. NORORIENTAL;64;LA JUVENTUD;SI;A;MASCULINO;107
2;02. NORORIENTAL;64;LA JUVENTUD;SI;B;FEMENINO;336
2;02. NORORIENTAL;64;LA JUVENTUD;SI;B;MASCULINO;319
2;02. NORORIENTAL;64;LA JUVENTUD;SI;C;FEMENINO;231
2;02. NORORIENTAL;64;LA JUVENTUD;SI;C;MASCULINO;220
2;02. NORORIENTAL;64;LA JUVENTUD;SI;D;FEMENINO;15
2;02. NORORIENTAL;64;LA JUVENTUD;SI;D;MASCULINO;25
2;02. NORORIENTAL;65;ESPERANZA I;SI;A;FEMENINO;129
2;02. NORORIENTAL;65;ESPERANZA I;SI;A;MASCULINO;103
2;02. NORORIENTAL;65;ESPERANZA I;SI;B;FEMENINO;355
2;02. NORORIENTAL;65;ESPERANZA I;SI;B;MASCULINO;321
2;02. NORORIENTAL;65;ESPERANZA I;SI;C;FEMENINO;252
2;02. NORORIENTAL;65;ESPERANZA I;SI;C;MASCULINO;228
2;02. NORORIENTAL;65;ESPERANZA I;SI;D;FEMENINO;17
2;02. NORORIENTAL;65;ESPERANZA I;SI;D;MASCULINO;17
2;02. NORORIENTAL;66;SAN CRISTOBAL;SI;A;FEMENINO;86
2;02. NORORIENTAL;66;SAN CRISTOBAL;SI;A;MASCULINO;83
2;02. NORORIENTAL;66;SAN CRISTOBAL;SI;B;FEMENINO;208
2;02. NORORIENTAL;66;SAN CRISTOBAL;SI;B;MASCULINO;188
2;02. NORORIENTAL;66;SAN CRISTOBAL;SI;C;FEMENINO;125
2;02. NORORIENTAL;66;SAN CRISTOBAL;SI;C;MASCULINO;115
2;02. NORORIENTAL;66;SAN CRISTOBAL;SI;D;FEMENINO;11
2;02. NORORIENTAL;66;SAN CRISTOBAL;SI;D;MASCULINO;11
2;02. NORORIENTAL;67;TRANSICION I AL V;SI;A;FEMENINO;724
2;02. NORORIENTAL;67;TRANSICION I AL V;SI;A;MASCULINO;618
2;02. NORORIENTAL;67;TRANSICION I AL V;SI;B;FEMENINO;1379
2;02. NORORIENTAL;67;TRANSICION I AL V;SI;B;MASCULINO;1260
2;02. NORORIENTAL;67;TRANSICION I AL V;SI;C;FEMENINO;648
2;02. NORORIENTAL;67;TRANSICION I AL V;SI;C;MASCULINO;667
2;02. NORORIENTAL;67;TRANSICION I AL V;SI;D;FEMENINO;40
2;02. NORORIENTAL;67;TRANSICION I AL V;SI;D;MASCULINO;44
2;02. NORORIENTAL;68;NUEVA COLOMBIA;NO;A;FEMENINO;51
2;02. NORORIENTAL;68;NUEVA COLOMBIA;NO;A;MASCULINO;42
2;02. NORORIENTAL;68;NUEVA COLOMBIA;NO;B;FEMENINO;89
2;02. NORORIENTAL;68;NUEVA COLOMBIA;NO;B;MASCULINO;89
2;02. NORORIENTAL;68;NUEVA COLOMBIA;NO;C;FEMENINO;62
2;02. NORORIENTAL;68;NUEVA COLOMBIA;NO;C;MASCULINO;62
2;02. NORORIENTAL;68;NUEVA COLOMBIA;NO;D;FEMENINO;4
2;02. NORORIENTAL;68;NUEVA COLOMBIA;NO;D;MASCULINO;5
2;02. NORORIENTAL;69;VILLA MERCEDES;SI;A;FEMENINO;333
2;02. NORORIENTAL;69;VILLA MERCEDES;SI;A;MASCULINO;219
2;02. NORORIENTAL;69;VILLA MERCEDES;SI;B;FEMENINO;547
2;02. NORORIENTAL;69;VILLA MERCEDES;SI;B;MASCULINO;493
2;02. NORORIENTAL;69;VILLA MERCEDES;SI;C;FEMENINO;260
2;02. NORORIENTAL;69;VILLA MERCEDES;SI;C;MASCULINO;286
2;02. NORORIENTAL;69;VILLA MERCEDES;SI;D;FEMENINO;16
2;02. NORORIENTAL;69;VILLA MERCEDES;SI;D;MASCULINO;19
2;02. NORORIENTAL;70;OLITAS;NO;A;FEMENINO;63
2;02. NORORIENTAL;70;OLITAS;NO;A;MASCULINO;42
2;02. NORORIENTAL;70;OLITAS;NO;B;FEMENINO;84
2;02. NORORIENTAL;70;OLITAS;NO;B;MASCULINO;66
2;02. NORORIENTAL;70;OLITAS;NO;C;FEMENINO;51
2;02. NORORIENTAL;70;OLITAS;NO;C;MASCULINO;51
2;02. NORORIENTAL;70;OLITAS;NO;D;MASCULINO;4
2;02. NORORIENTAL;71;BOSQUE NORTE ;SI;A;FEMENINO;98
2;02. NORORIENTAL;71;BOSQUE NORTE ;SI;A;MASCULINO;68
2;02. NORORIENTAL;71;BOSQUE NORTE ;SI;B;FEMENINO;333
2;02. NORORIENTAL;71;BOSQUE NORTE ;SI;B;MASCULINO;294
2;02. NORORIENTAL;71;BOSQUE NORTE ;SI;C;FEMENINO;239
2;02. NORORIENTAL;71;BOSQUE NORTE ;SI;C;MASCULINO;232
2;02. NORORIENTAL;71;BOSQUE NORTE ;SI;D;FEMENINO;15
2;02. NORORIENTAL;71;BOSQUE NORTE ;SI;D;MASCULINO;24
2;02. NORORIENTAL;72;LA INDEPENDENCIA;SI;A;FEMENINO;398
2;02. NORORIENTAL;72;LA INDEPENDENCIA;SI;A;MASCULINO;315
2;02. NORORIENTAL;72;LA INDEPENDENCIA;SI;B;FEMENINO;896
2;02. NORORIENTAL;72;LA INDEPENDENCIA;SI;B;MASCULINO;842
2;02. NORORIENTAL;72;LA INDEPENDENCIA;SI;C;FEMENINO;555
2;02. NORORIENTAL;72;LA INDEPENDENCIA;SI;C;MASCULINO;578
2;02. NORORIENTAL;72;LA INDEPENDENCIA;SI;D;FEMENINO;38
2;02. NORORIENTAL;72;LA INDEPENDENCIA;SI;D;MASCULINO;49
2;02. NORORIENTAL;271;MONEQUE;NO;A;FEMENINO;3
2;02. NORORIENTAL;271;MONEQUE;NO;A;MASCULINO;5
2;02. NORORIENTAL;271;MONEQUE;NO;B;FEMENINO;26
2;02. NORORIENTAL;271;MONEQUE;NO;B;MASCULINO;18
2;02. NORORIENTAL;271;MONEQUE;NO;C;FEMENINO;14
2;02. NORORIENTAL;271;MONEQUE;NO;C;MASCULINO;12
2;02. NORORIENTAL;271;MONEQUE;NO;D;FEMENINO;1
2;02. NORORIENTAL;271;MONEQUE;NO;D;MASCULINO;1
3;03. SAN FRANCISCO;21;MIRADOR DE LA UIS;NO;A;FEMENINO;2
3;03. SAN FRANCISCO;74;NORTE BAJO;SI;A;FEMENINO;19
3;03. SAN FRANCISCO;74;NORTE BAJO;SI;A;MASCULINO;8
3;03. SAN FRANCISCO;74;NORTE BAJO;SI;B;FEMENINO;118
3;03. SAN FRANCISCO;74;NORTE BAJO;SI;B;MASCULINO;87
3;03. SAN FRANCISCO;74;NORTE BAJO;SI;C;FEMENINO;155
3;03. SAN FRANCISCO;74;NORTE BAJO;SI;C;MASCULINO;155
3;03. SAN FRANCISCO;74;NORTE BAJO;SI;D;FEMENINO;23
3;03. SAN FRANCISCO;74;NORTE BAJO;SI;D;MASCULINO;21
3;03. SAN FRANCISCO;75;SAN RAFAEL;SI;A;FEMENINO;156
3;03. SAN FRANCISCO;75;SAN RAFAEL;SI;A;MASCULINO;92
3;03. SAN FRANCISCO;75;SAN RAFAEL;SI;B;FEMENINO;414
3;03. SAN FRANCISCO;75;SAN RAFAEL;SI;B;MASCULINO;370
3;03. SAN FRANCISCO;75;SAN RAFAEL;SI;C;FEMENINO;507
3;03. SAN FRANCISCO;75;SAN RAFAEL;SI;C;MASCULINO;464
3;03. SAN FRANCISCO;75;SAN RAFAEL;SI;D;FEMENINO;42
3;03. SAN FRANCISCO;75;SAN RAFAEL;SI;D;MASCULINO;59
3;03. SAN FRANCISCO;76;CHAPINERO;SI;A;FEMENINO;68
3;03. SAN FRANCISCO;76;CHAPINERO;SI;A;MASCULINO;46
3;03. SAN FRANCISCO;76;CHAPINERO;SI;B;FEMENINO;190
3;03. SAN FRANCISCO;76;CHAPINERO;SI;B;MASCULINO;162
3;03. SAN FRANCISCO;76;CHAPINERO;SI;C;FEMENINO;208
3;03. SAN FRANCISCO;76;CHAPINERO;SI;C;MASCULINO;196
3;03. SAN FRANCISCO;76;CHAPINERO;SI;D;FEMENINO;27
3;03. SAN FRANCISCO;76;CHAPINERO;SI;D;MASCULINO;35
3;03. SAN FRANCISCO;95;COMUNEROS;SI;A;FEMENINO;244
3;03. SAN FRANCISCO;95;COMUNEROS;SI;A;MASCULINO;194
3;03. SAN FRANCISCO;95;COMUNEROS;SI;B;FEMENINO;938
3;03. SAN FRANCISCO;95;COMUNEROS;SI;B;MASCULINO;735
3;03. SAN FRANCISCO;95;COMUNEROS;SI;C;FEMENINO;1082
3;03. SAN FRANCISCO;95;COMUNEROS;SI;C;MASCULINO;989
3;03. SAN FRANCISCO;95;COMUNEROS;SI;D;FEMENINO;232
3;03. SAN FRANCISCO;95;COMUNEROS;SI;D;MASCULINO;237
3;03. SAN FRANCISCO;96;MODELO;SI;A;FEMENINO;19
3;03. SAN FRANCISCO;96;MODELO;SI;A;MASCULINO;17
3;03. SAN FRANCISCO;96;MODELO;SI;B;FEMENINO;143
3;03. SAN FRANCISCO;96;MODELO;SI;B;MASCULINO;98
3;03. SAN FRANCISCO;96;MODELO;SI;C;FEMENINO;205
3;03. SAN FRANCISCO;96;MODELO;SI;C;MASCULINO;155
3;03. SAN FRANCISCO;96;MODELO;SI;D;FEMENINO;46
3;03. SAN FRANCISCO;96;MODELO;SI;D;MASCULINO;45
3;03. SAN FRANCISCO;97;MUTUALIDAD;SI;A;FEMENINO;46
3;03. SAN FRANCISCO;97;MUTUALIDAD;SI;A;MASCULINO;22
3;03. SAN FRANCISCO;97;MUTUALIDAD;SI;B;FEMENINO;219
3;03. SAN FRANCISCO;97;MUTUALIDAD;SI;B;MASCULINO;204
3;03. SAN FRANCISCO;97;MUTUALIDAD;SI;C;FEMENINO;305
3;03. SAN FRANCISCO;97;MUTUALIDAD;SI;C;MASCULINO;262
3;03. SAN FRANCISCO;97;MUTUALIDAD;SI;D;FEMENINO;100
3;03. SAN FRANCISCO;97;MUTUALIDAD;SI;D;MASCULINO;94
3;03. SAN FRANCISCO;98;SAN FRANCISCO;NO;A;FEMENINO;80
3;03. SAN FRANCISCO;98;SAN FRANCISCO;NO;A;MASCULINO;67
3;03. SAN FRANCISCO;98;SAN FRANCISCO;NO;B;FEMENINO;310
3;03. SAN FRANCISCO;98;SAN FRANCISCO;NO;B;MASCULINO;242
3;03. SAN FRANCISCO;98;SAN FRANCISCO;NO;C;FEMENINO;496
3;03. SAN FRANCISCO;98;SAN FRANCISCO;NO;C;MASCULINO;492
3;03. SAN FRANCISCO;98;SAN FRANCISCO;NO;D;FEMENINO;205
3;03. SAN FRANCISCO;98;SAN FRANCISCO;NO;D;MASCULINO;163
3;03. SAN FRANCISCO;99;ALARCON;SI;A;FEMENINO;17
3;03. SAN FRANCISCO;99;ALARCON;SI;A;MASCULINO;8
3;03. SAN FRANCISCO;99;ALARCON;SI;B;FEMENINO;23
3;03. SAN FRANCISCO;99;ALARCON;SI;B;MASCULINO;21
3;03. SAN FRANCISCO;99;ALARCON;SI;C;FEMENINO;61
3;03. SAN FRANCISCO;99;ALARCON;SI;C;MASCULINO;63
3;03. SAN FRANCISCO;99;ALARCON;SI;D;FEMENINO;16
3;03. SAN FRANCISCO;99;ALARCON;SI;D;MASCULINO;16
3;03. SAN FRANCISCO;101;UNIVERSIDAD;NO;A;FEMENINO;18
