Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;tip_actividad_mes;personas
11;0;SIN CORREGIMIENTO;237;MALPASO;11-MALPASO;0;0;3;56
11;0;SIN CORREGIMIENTO;237;MALPASO;11-MALPASO;0;0;4;53
11;0;SIN CORREGIMIENTO;237;MALPASO;11-MALPASO;0;0;5;1
11;0;SIN CORREGIMIENTO;237;MALPASO;11-MALPASO;0;0;6;4
11;0;SIN CORREGIMIENTO;237;MALPASO;11-MALPASO;0;0;7;6
11;0;SIN CORREGIMIENTO;237;MALPASO;11-MALPASO;0;0;9;40
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;0;43
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;1;31
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;2;92
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;3;38
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;4;32
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;7;37
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;9;26
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;0;100
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;1;345
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;2;284
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;3;227
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;4;232
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;5;1
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;6;35
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;7;48
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;9;138
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;0;17
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;1;44
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;2;41
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;3;36
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;4;26
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;6;3
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;7;3
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;9;16
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;0;54
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;1;302
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;2;137
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;3;167
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;4;176
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;5;1
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;6;23
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;7;20
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;9;112
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;0;5
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;1;4
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;2;34
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;3;6
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;4;5
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;6;1
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;7;5
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;9;4
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;0;26
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;1;110
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;2;65
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;3;82
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;4;77
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;6;30
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;7;8
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;9;47
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;0;4
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;1;9
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;2;11
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;3;8
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;4;4
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;6;1
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;9;1
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;0;34
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;1;259
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;2;148
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;3;167
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;4;129
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;6;6
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;7;18
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;9;138
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;0;0;4
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;0;1;2
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;0;2;1
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;0;3;3
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;0;7;1
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;0;1;2
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;0;2;8
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;0;3;2
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;0;4;2
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;0;9;5
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;0;39
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;1;208
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;2;126
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;3;107
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;4;75
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;6;4
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;7;20
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;9;121
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;0;29
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;1;211
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;2;134
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;3;147
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;4;112
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;6;2
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;7;14
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;9;122
11;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;11-JARDINES DE ALTAGRACIA;0;0;2;1
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;0;48
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;1;270
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;2;172
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;3;162
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;4;120
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;6;5
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;7;11
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;9;129
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;0;31
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;1;219
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;2;161
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;3;163
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;4;100
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;6;1
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;7;13
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;9;118
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;0;55
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;1;294
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;2;151
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;3;172
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;4;128
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;6;5
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;7;14
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;9;159
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;0;44
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;1;292
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;2;128
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;3;162
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;4;124
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;6;5
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;7;17
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;9;133
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;0;8
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;1;91
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;2;32
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;3;39
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;4;32
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;6;3
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;7;6
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;9;28
11;0;SIN CORREGIMIENTO;999999;BARRIO_S4;11-BARRIO_S4;0;0;1;4
11;0;SIN CORREGIMIENTO;999999;BARRIO_S4;11-BARRIO_S4;0;0;2;3
11;0;SIN CORREGIMIENTO;999999;BARRIO_S4;11-BARRIO_S4;0;0;4;2
11;0;SIN CORREGIMIENTO;999999;BARRIO_S4;11-BARRIO_S4;0;0;9;2
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;0;1;2
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;0;2;4
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;0;3;3
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;0;7;4
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;0;9;1
12;0;SIN CORREGIMIENTO;123;CABECERA DEL LLANO;12-CABECERA DEL LLANO;0;0;2;3
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;0;0;3
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;0;1;1
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;0;2;2
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;0;9;1
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;0;4
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;1;1
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;2;2
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;3;1
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;4;2
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;7;1
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;9;4
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;0;0;3
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;0;1;1
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;0;2;5
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;0;3;1
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;0;4;4
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;0;9;1
12;0;SIN CORREGIMIENTO;138;BOLARQUI;12-BOLARQUI;0;0;1;1
12;0;SIN CORREGIMIENTO;138;BOLARQUI;12-BOLARQUI;0;0;6;1
12;0;SIN CORREGIMIENTO;138;BOLARQUI;12-BOLARQUI;0;0;7;2
12;0;SIN CORREGIMIENTO;139;MERCEDES;12-MERCEDES;0;0;1;5
12;0;SIN CORREGIMIENTO;139;MERCEDES;12-MERCEDES;0;0;3;1
12;0;SIN CORREGIMIENTO;139;MERCEDES;12-MERCEDES;0;0;9;2
12;0;SIN CORREGIMIENTO;140;CONUCOS;12-CONUCOS;0;0;2;3
12;0;SIN CORREGIMIENTO;140;CONUCOS;12-CONUCOS;0;0;3;1
12;0;SIN CORREGIMIENTO;161;PUERTA DEL SOL;12-PUERTA DEL SOL;0;0;4;1
12;0;SIN CORREGIMIENTO;161;PUERTA DEL SOL;12-PUERTA DEL SOL;0;0;9;1
12;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;12-QUEBRADA LA IGLESIA;0;0;0;1
12;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;12-QUEBRADA LA IGLESIA;0;0;2;3
12;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;12-QUEBRADA LA IGLESIA;0;0;3;1
13;0;SIN CORREGIMIENTO;2;EL PAULON VILLA LINA;13-EL PAULON VILLA LINA;EL PABLÓN;SI;2;2
13;0;SIN CORREGIMIENTO;2;EL PAULON VILLA LINA;13-EL PAULON VILLA LINA;EL PABLÓN;SI;9;1
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;0;0;1
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;0;2;3
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;0;3;2
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;0;4;1
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;0;9;1
13;0;SIN CORREGIMIENTO;32;MARIA PAZ;13-MARIA PAZ;0;0;0;1
13;0;SIN CORREGIMIENTO;32;MARIA PAZ;13-MARIA PAZ;0;0;2;4
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;0;0;1
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;0;2;5
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;0;3;2
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;0;4;2
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;0;9;3
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;0;0;1
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;0;2;2
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;0;4;1
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;0;9;1
13;0;SIN CORREGIMIENTO;75;SAN RAFAEL;13-SAN RAFAEL;0;0;2;1
13;0;SIN CORREGIMIENTO;76;CHAPINERO;13-CHAPINERO;0;0;1;1
13;0;SIN CORREGIMIENTO;79;LA FERIA;13-LA FERIA;0;0;2;2
13;0;SIN CORREGIMIENTO;79;LA FERIA;13-LA FERIA;0;0;3;1
13;0;SIN CORREGIMIENTO;95;COMUNEROS;13-COMUNEROS;0;0;2;1
13;0;SIN CORREGIMIENTO;98;SAN FRANCISCO;13-SAN FRANCISCO;0;0;2;1
13;0;SIN CORREGIMIENTO;99;ALARCON;13-ALARCON;0;0;1;1
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;0;30
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;1;10
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;2;61
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;3;28
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;4;6
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;7;10
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;9;12
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;0;1;1
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;0;2;1
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;0;4;1
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;0;9;1
13;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;13-EL VENADO DE ORO MORRORRICO;0;0;0;1
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;0;12
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;1;89
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;2;24
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;3;39
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;4;33
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;6;5
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;7;3
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;9;41
13;0;SIN CORREGIMIENTO;110;MORRORRICO;13-MORRORRICO;0;0;1;1
13;0;SIN CORREGIMIENTO;110;MORRORRICO;13-MORRORRICO;0;0;3;1
13;0;SIN CORREGIMIENTO;110;MORRORRICO;13-MORRORRICO;0;0;4;1
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;0;2;1
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;0;3;1
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;0;9;1
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;0;5
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;1;110
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;2;37
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;3;67
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;4;39
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;6;1
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;7;8
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;9;39
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;0;1;1
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;0;2;3
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;0;3;1
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;0;4;1
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;0;9;2
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;1;2
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;2;14
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;3;3
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;4;3
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;7;2
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;9;4
13;0;SIN CORREGIMIENTO;118;LAS AMERICAS;13-LAS AMERICAS;0;0;0;1
13;0;SIN CORREGIMIENTO;118;LAS AMERICAS;13-LAS AMERICAS;0;0;2;1
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;0;0;2
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;0;1;2
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;0;2;5
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;0;3;2
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;0;34
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;1;8
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;2;35
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;3;11
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;4;3
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;7;8
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;9;9
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;0;5
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;1;2
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;2;3
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;3;2
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;4;1
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;9;1
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;0;9
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;1;7
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;2;23
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;3;6
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;4;3
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;7;2
