Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;ind_leer_escribir;personas
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;1;EL PAULON VILLA PATRICIA;1;344
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;1;EL PAULON VILLA PATRICIA;2;28
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;1;EL PAULON VILLA PATRICIA;9;49
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;2;EL PAULON VILLA LINA;1;805
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;2;EL PAULON VILLA LINA;2;55
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;2;EL PAULON VILLA LINA;9;102
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;1;2411
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;2;147
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;9;278
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;4;EL PAULON;1;952
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;4;EL PAULON;2;82
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;4;EL PAULON;9;99
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;5;ROSALTA COLORADOS;1;296
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;5;ROSALTA COLORADOS;2;19
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;5;ROSALTA COLORADOS;9;35
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;6;COLORADOS PATIO BONITO;1;298
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;6;COLORADOS PATIO BONITO;2;19
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;6;COLORADOS PATIO BONITO;9;34
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;7;CAFê MADRID VILLA ALICIA;1;167
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;7;CAFê MADRID VILLA ALICIA;2;7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;7;CAFê MADRID VILLA ALICIA;9;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;8;EL ROSAL COLORADOS;1;578
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;8;EL ROSAL COLORADOS;2;39
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;8;EL ROSAL COLORADOS;9;64
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;9;LAS DELICIAS;1;21
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;9;LAS DELICIAS;9;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;10;ASENTAMIENTO BARRIO NUEVO;1;18
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;10;ASENTAMIENTO BARRIO NUEVO;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;10;ASENTAMIENTO BARRIO NUEVO;9;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;1;234
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;2;13
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;11;DIVINO NI•O NORTE;9;28
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;12;CAFê MADRID EL TÈNEL;1;601
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;12;CAFê MADRID EL TÈNEL;2;44
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;12;CAFê MADRID EL TÈNEL;9;69
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;13;CAFê MADRID LA UNI‡N;1;94
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;13;CAFê MADRID LA UNI‡N;2;5
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;13;CAFê MADRID LA UNI‡N;9;11
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFê MADRID;1;569
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFê MADRID;2;35
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;14;CAFê MADRID;9;69
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;15;CAFê MADRID LA PLAYA;1;546
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;15;CAFê MADRID LA PLAYA;2;32
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;15;CAFê MADRID LA PLAYA;9;68
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;19;CAFê MADRID LA LOMA;1;164
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;19;CAFê MADRID LA LOMA;2;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;19;CAFê MADRID LA LOMA;9;24
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFê MADRID ;1;1650
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFê MADRID ;2;120
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;24;CIUDADELA CAFê MADRID ;9;217
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFê MADRID EL PLAN;1;593
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFê MADRID EL PLAN;2;44
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;25;CAFê MADRID EL PLAN;9;70
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFê MADRID LA VIRGEN;1;128
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFê MADRID LA VIRGEN;2;10
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;26;CAFê MADRID LA VIRGEN;9;20
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFê MADRID EL SUICHE;1;45
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFê MADRID EL SUICHE;2;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;27;CAFê MADRID EL SUICHE;9;8
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFê MADRID EL CABLE;1;351
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFê MADRID EL CABLE;2;24
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;28;CAFê MADRID EL CABLE;9;42
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;1;2592
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;2;129
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;29;KENNEDY;9;177
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;1;746
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;2;52
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;30;VILLA ALEGRIA;9;101
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;1;635
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;2;33
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;31;LAS HAMACAS;9;63
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MAR÷A PAZ;1;3210
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MAR÷A PAZ;2;207
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MAR÷A PAZ;9;363
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;1;434
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;2;16
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;33;ALTOS DEL KENNEDY;9;38
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;1;823
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;2;24
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;9;70
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;1;147
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;2;13
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;36;MIRADOR DEL KENNEDY;9;13
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;1;851
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;2;33
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;38;COLSEGUROS NORTE;9;71
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;1;167
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;2;8
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;39;OMAGA I ;9;19
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;1;402
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;2;20
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;40;MIRAMAR;9;41
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;1;979
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;2;61
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;41;BALCONES DEL KENNEDY;9;81
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MAR÷A;1;304
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MAR÷A;2;12
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;42;VILLA MAR÷A;9;58
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;43;ASENTAMIENTO VILLA MAR÷A;1;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;43;ASENTAMIENTO VILLA MAR÷A;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS µNGELES;1;2
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;1;949
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;2;42
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;9;70
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;1;605
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;2;33
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;49;PAISAJES DEL NORTE;9;79
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;1;4919
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;2;257
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;9;439
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;1;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;1;1150
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;2;74
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;55;CLAVERIANO;9;154
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;1;1044
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;2;68
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;56;ALTOS DEL PROGRESO;9;124
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;1;192
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;2;7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;9;10
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;1;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFê MADRID LA 40;1;81
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFê MADRID LA 40;2;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;88;CAFê MADRID LA 40;9;12
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;1;19
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;2;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;91;TEJADITOS;9;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;1;547
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;2;43
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;94;EL NOGAL 2;9;60
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;108;LIMONCITO MORRORRICO;1;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;229;VILLA SARA;1;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;1;136
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;2;6
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;9;26
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;1;101
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;2;6
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;235;DELICIAS NORTE;9;7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;1;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;1;397
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;2;36
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;247;LA FORTUNA;9;68
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;1;354
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;2;25
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;9;44
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;1;120
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;2;11
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;291;CAMINOS DE PAZ;9;18
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;292;LAS TUNAS;1;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;292;LAS TUNAS;9;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;1;758
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;2;25
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;297;TEJAR II;9;70
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;1;533
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;2;24
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;298;TEJAR I;9;45
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;1;518
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;2;33
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;299;OMAGA II;9;49
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;1;319
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;2;22
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;9;52
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;1;23
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;302;ASENTAMIENTO LUZ DE ESPERANZA;9;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENT÷N;1;505
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENT÷N;2;26
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;305;SAN VALENT÷N;9;67
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;1;1033
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;2;79
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;311;ALTOS DE BETANIA;9;127
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;1;2196
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;2;129
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;9;282
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;1;417
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;2;27
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;332;BONANZA CAMPESTRE;9;58
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARI•O;1;836
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARI•O;2;63
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;335;PUENTE NARI•O;9;144
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;1;87
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;2;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;338;CAFE MADRID LA SEXTA;9;11
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;1;649
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;2;48
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;342;VILLAS DE SAN IGNACIO;9;60
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;1;126
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;2;4
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;9;6
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS µNGELES;1;592
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS µNGELES;2;44
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;348;PORTAL DE LOS µNGELES;9;66
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;1;2632
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;2;179
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;350;BETANIA ;9;343
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFê MADRID LA ESTACI‡N;1;688
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFê MADRID LA ESTACI‡N;2;64
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;351;CAFê MADRID LA ESTACI‡N;9;77
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;1;131
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;2;13
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;354;MIRADOR DE COLORADOS;9;19
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;1;2272
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;2;195
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;9;270
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFê MADRID CORRALES;1;41
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFê MADRID CORRALES;2;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;357;CAFê MADRID CORRALES;9;7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;1;407
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;2;26
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;9;52
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;1;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;9;1
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;1;68
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;2;3
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;366;LOS CEDROS NORTE;9;7
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;1;3435
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;2;234
1;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;9;367
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;1;414
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;2;24
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;9;54
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;8;EL ROSAL COLORADOS;1;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;8;EL ROSAL COLORADOS;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;1;703
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;2;44
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;21;MIRADOR DE LA UIS;9;86
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;1;759
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;2;62
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;37;LOS CUADROS;9;95
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;1;2076
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;2;127
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;44;VILLA HELENA I Y II;9;241
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS µNGELES;1;869
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS µNGELES;2;59
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;45;LOS µNGELES;9;99
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MAR÷A C‡RDOBA;1;659
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MAR÷A C‡RDOBA;2;38
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;46;JOSE MAR÷A C‡RDOBA;9;81
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;1;69
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;2;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;47;OLAS ALTAS Y BAJAS;9;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;1;238
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;2;15
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;50;VILLA ROSA;9;23
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;1;524
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;2;35
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;9;50
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;1;1702
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;2;128
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;52;ESPERANZA II;9;187
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;1;935
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;2;69
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;53;ESPERANZA III;9;97
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;1;884
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;2;78
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;54;MIRADOR NORTE;9;118
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;1;8
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;2;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;57;BOSCONIA ;9;1
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;58;13 DE JUNIO;1;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;1;191
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;2;12
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;59;LA GRANJITA;9;26
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;1;1391
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;2;92
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;61;REGADERO NORTE;9;140
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;1;148
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;2;7
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;62;PRIMAVERAL REGADERO;9;5
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;1;1168
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;2;89
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;64;LA JUVENTUD;9;114
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;1;1178
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;2;112
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;65;ESPERANZA I;9;132
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;1;699
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;2;63
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;66;SAN CRISTOBAL;9;65
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;1;4434
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;2;404
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;9;542
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;1;352
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;2;14
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;68;NUEVA COLOMBIA;9;38
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;1;1799
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;2;143
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;69;VILLA MERCEDES;9;231
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;1;294
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;2;35
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;70;OLITAS;9;32
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;1;1087
2;0;SIN CORREGIMIENTO;0;SIN VEREDA;71;BOSQUE NORTE ;2;74
