Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;Grupo;personas
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;213;LA LIBERTAD;C;66
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;213;LA LIBERTAD;D;36
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;C;4
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;288;PORTOFINO;C;1
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;316;MIRADOR DE SAN LORENZO;A;5
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;B;3
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;A;3
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;220;DIAMANTE II;A;7
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;220;DIAMANTE II;B;11
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;220;DIAMANTE II;C;23
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;220;DIAMANTE II;D;2
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;221;SAN LUIS;A;4
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;221;SAN LUIS;B;11
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;221;SAN LUIS;C;20
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;221;SAN LUIS;D;1
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;A;16
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;B;22
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;C;15
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;D;4
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;A;500
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;B;1416
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;C;1431
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;D;260
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;A;216
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;B;509
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;C;412
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;D;94
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;227;GRANJAS DE JULIO RINC‡N;B;1
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;228;EL ROCIO;C;1
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";A;46
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";B;41
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";C;29
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";D;4
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;234;DELICIAS ALTAS Y BAJAS SUR;A;4
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;243;CIUDAD VENECIA ;B;5
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;284;FONTANA;B;7
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;284;FONTANA;C;5
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;317;NUEVA FONTANA;A;8
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;A;44
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;B;148
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;C;206
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;D;65
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;327;LUZ DE SALVACI‡N ALTO;A;469
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;327;LUZ DE SALVACI‡N ALTO;B;971
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;327;LUZ DE SALVACI‡N ALTO;C;608
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;327;LUZ DE SALVACI‡N ALTO;D;68
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;A;323
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;B;548
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;C;449
10;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;D;41
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;9;LAS DELICIAS;C;2
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;9;LAS DELICIAS;D;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;12;CAFê MADRID EL TÈNEL;A;5
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;D;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;A;3
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;B;4
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;B;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;B;2
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;C;2
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;B;19
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;C;13
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;223;PORVENIR BAJO;D;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;B;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;225;EL CRISTAL;C;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;A;4
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;B;7
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;C;10
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;226;GRANJAS DE PROVENZA;D;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;227;GRANJAS DE JULIO RINC‡N;A;74
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;227;GRANJAS DE JULIO RINC‡N;B;246
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;227;GRANJAS DE JULIO RINC‡N;C;328
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;227;GRANJAS DE JULIO RINC‡N;D;67
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;228;EL ROCIO;A;64
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;228;EL ROCIO;B;197
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;228;EL ROCIO;C;418
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;228;EL ROCIO;D;134
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;229;VILLA SARA;A;6
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;229;VILLA SARA;B;14
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;229;VILLA SARA;C;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;B;12
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;C;10
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;230;VILLA ALICIA;D;2
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;231;TOLEDO PLATA ;A;22
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;231;TOLEDO PLATA ;B;161
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;231;TOLEDO PLATA ;C;323
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;231;TOLEDO PLATA ;D;166
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;A;17
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;B;95
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;C;305
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;232;DANGOND;D;87
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";A;171
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";B;342
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";C;221
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";D;22
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;234;DELICIAS ALTAS Y BAJAS SUR;A;4
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;234;DELICIAS ALTAS Y BAJAS SUR;B;60
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;234;DELICIAS ALTAS Y BAJAS SUR;C;56
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;234;DELICIAS ALTAS Y BAJAS SUR;D;13
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;236;VILLA CANDADO;A;13
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;236;VILLA CANDADO;B;16
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;236;VILLA CANDADO;C;25
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;236;VILLA CANDADO;D;9
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;237;MALPASO;A;35
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;237;MALPASO;B;134
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;237;MALPASO;C;160
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;237;MALPASO;D;28
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;238;EL PORVENIR;A;92
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;238;EL PORVENIR;B;113
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;238;EL PORVENIR;C;87
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;238;EL PORVENIR;D;7
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;A;167
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;B;466
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;C;641
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;D;136
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;A;23
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;B;73
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;C;86
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;240;IGSABELAR;D;4
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;241;SANTAMAR÷A;A;64
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;241;SANTAMAR÷A;B;310
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;241;SANTAMAR÷A;C;479
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;241;SANTAMAR÷A;D;139
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;242;COAVICONSA;A;10
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;242;COAVICONSA;B;37
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;242;COAVICONSA;C;17
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;243;CIUDAD VENECIA ;A;28
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;243;CIUDAD VENECIA ;B;114
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;243;CIUDAD VENECIA ;C;222
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;243;CIUDAD VENECIA ;D;81
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;A;11
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;B;8
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;C;17
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;244;VILLA FLOR;D;2
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;290;LOS CONQUISTADORES;A;115
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;290;LOS CONQUISTADORES;B;363
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;290;LOS CONQUISTADORES;C;369
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;290;LOS CONQUISTADORES;D;52
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;B;9
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;326;VIVEROS DE PROVENZA;C;2
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;A;8
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;B;11
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;A;146
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;B;331
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;C;175
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;D;48
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;344;BALCONES DEL SUR;A;217
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;344;BALCONES DEL SUR;B;350
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;344;BALCONES DEL SUR;C;184
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;344;BALCONES DEL SUR;D;20
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;346;JARDINES DE ALTAGRACIA;C;1
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;347;BRISAS DEL PARA÷SO ;A;208
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;347;BRISAS DEL PARA÷SO ;B;352
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;347;BRISAS DEL PARA÷SO ;C;314
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;347;BRISAS DEL PARA÷SO ;D;43
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;352;VILLAREAL;A;231
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;352;VILLAREAL;B;321
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;352;VILLAREAL;C;225
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;352;VILLAREAL;D;29
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;A;193
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;B;396
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;C;357
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;361;VILLAS DEL NOGAL;D;32
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;362;PUNTA PARAISO;A;160
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;362;PUNTA PARAISO;B;277
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;362;PUNTA PARAISO;C;397
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;362;PUNTA PARAISO;D;71
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;367;BRISAS DEL PALMAR;A;18
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;367;BRISAS DEL PALMAR;B;91
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;367;BRISAS DEL PALMAR;C;91
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;367;BRISAS DEL PALMAR;D;39
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;B;3
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;C;5
11;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;D;3
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;121;QUEBRADA PAN DE AZÈCAR;A;3
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;121;QUEBRADA PAN DE AZÈCAR;B;6
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;121;QUEBRADA PAN DE AZÈCAR;C;5
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;123;CABECERA DEL LLANO;B;3
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;126;PAN DE AZUCAR;A;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;126;PAN DE AZUCAR;B;1
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;126;PAN DE AZUCAR;C;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;126;PAN DE AZUCAR;D;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;A;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;B;9
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;C;4
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;A;3
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;B;5
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;C;7
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;138;BOLARQUI;B;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;138;BOLARQUI;C;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;139;MERCEDES;B;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;139;MERCEDES;C;5
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;139;MERCEDES;D;1
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;140;CONUCOS;B;3
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;140;CONUCOS;C;1
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;161;PUERTA DEL SOL;C;2
12;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;A;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;2;EL PAULON VILLA LINA;A;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;3;COLORADOS;A;8
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;32;MAR÷A PAZ;B;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;A;6
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;B;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;51;LIZCANO I Y II;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;67;TRANSICI‡N I AL V;A;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;75;SAN RAFAEL;B;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;76;CHAPINERO;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;79;LA FERIA;A;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;95;COMUNEROS;B;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;A;42
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;B;75
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;C;36
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;100;SAN ALONSO;D;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;102;LOS PINOS;A;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;104;EL VENADO DE ORO MORRORRICO;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;A;23
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;B;102
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;C;105
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;107;LOS SAUCES;D;16
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;B;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;110;MORRORRICO;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;112;EL DIVISO;A;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;A;36
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;B;128
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;C;121
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;113;PUERTO RICO;D;21
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;A;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;B;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;116;MIRAFLORES;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;A;10
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;B;12
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;117;ALBANIA;C;6
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;118;LAS AMêRICAS;B;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;118;LAS AMêRICAS;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;B;8
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;120;µLVAREZ;A;24
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;120;µLVAREZ;B;29
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;120;µLVAREZ;C;48
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;120;µLVAREZ;D;7
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;122;EL PRADO;A;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;122;EL PRADO;B;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;122;EL PRADO;C;7
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;122;EL PRADO;D;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;A;11
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;B;26
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;C;22
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;A;65
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;B;105
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;C;87
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;D;13
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;132;MEJORAS PUBLICAS;A;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;132;MEJORAS PUBLICAS;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;132;MEJORAS PUBLICAS;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;133;LA AURORA;A;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;133;LA AURORA;B;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;133;LA AURORA;C;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;133;LA AURORA;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;B;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;B;10
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;C;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;B;12
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;B;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;D;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;B;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;B;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;B;10
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;196;AFRIKA;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;A;7
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;B;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;202;SAN PEDRO;B;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;222;PROVENZA;A;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;233;"LUZ DE SALVACI‡N BAJO		";B;5
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;239;MANUELA BELTRµN ;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOL÷VAR;A;16
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOL÷VAR;B;13
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOL÷VAR;C;16
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;A;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;B;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;278;12 DE OCTUBRE;C;2
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;322;QUINTA BRIGADA;A;4
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;322;QUINTA BRIGADA;B;51
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;322;QUINTA BRIGADA;C;34
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;322;QUINTA BRIGADA;D;10
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;327;LUZ DE SALVACI‡N ALTO;C;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;A;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;331;BRISAS DE PROVENZA ;B;3
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;340;GRANJAS REAGAN;C;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;B;1
13;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACI‡N LA INMACULADA;B;9
